UF,MUNICIPIO,ESTABELECIMENTO,LOGRADOURO,NUMERO,BAIRRO,ENDERECO_COMPLETO,latitude,longitude,address,point
RJ,ARARUAMA,PSF MORRO GRANDE 2,ESTRADA DE MORRO GRANDE,S/N,MORRO GRANDE,"ESTRADA DE MORRO GRANDE, MORRO GRANDE, ARARUAMA, RJ, BRASIL",-22.8293837,-42.3650097,"Estrada Araruama Rio Bonito, Loteamento Mirante da Paz, Morro Grande, Araruama, Região Geográfica Imediata de Cabo Frio, Região Geográfica Intermediária de Macaé-Rio das Ostras-Cabo Frio, Rio de Janeiro, Região Sudeste, 28979-165, Brasil","22 49m 45.7813s S, 42 21m 54.0349s W"
RJ,ARARUAMA,UBS SOBARA,ESTRADA DE SOBARA,S/N,SOBARA,"ESTRADA DE SOBARA, SOBARA, ARARUAMA, RJ, BRASIL",-22.6811,-42.19937,"Estrada Sobara, 28970-000, Araruama","22 40m 51.96s S, 42 11m 57.732s W"
RJ,ARARUAMA,PSF FAZENDINHA,RUA ANTONIO DA CUNHA,98,FAZENDINHA,"RUA ANTONIO DA CUNHA, FAZENDINHA, ARARUAMA, RJ, BRASIL",-22.85379,-42.32337,"Rua Antônio Dias da Cunha, 28970-000, Araruama","22 51m 13.644s S, 42 19m 24.132s W"
RJ,ARARUAMA,PSF PARQUE MATARUNA 3,RUA BARAO DE VASSOURAS,S/N,PARQUE MATARUNA,"RUA BARAO DE VASSOURAS, PARQUE MATARUNA, ARARUAMA, RJ, BRASIL",-22.86197,-42.34006,"Rua Barão de Vassouras, 28970-000, Araruama","22 51m 43.092s S, 42 20m 24.216s W"
RJ,ARARUAMA,PSF PARQUE MATARUNA 2,RUA BARAO DE VASSOURAS,S/N,PARQUE MATARUNA,"RUA BARAO DE VASSOURAS, PARQUE MATARUNA, ARARUAMA, RJ, BRASIL",-22.86197,-42.34006,"Rua Barão de Vassouras, 28970-000, Araruama","22 51m 43.092s S, 42 20m 24.216s W"
RJ,ARARUAMA,POSTO DE SAUDE DE BOA VISTA,EST DE BOA VISTA,S/N,BOA VISTA,"EST DE BOA VISTA, BOA VISTA, ARARUAMA, RJ, BRASIL",-22.83412,-42.33189,"Estrada de Boa Vista, 28970-000, Araruama","22 50m 2.832s S, 42 19m 54.804s W"
RJ,ARARUAMA,PSF SAO VICENTE,RUA DA SAUDADE,S/N,SAO VICENTE,"RUA DA SAUDADE, SAO VICENTE, ARARUAMA, RJ, BRASIL",-22.72432,-42.25906,"Rua Saudade, 28980-000, Araruama","22 43m 27.552s S, 42 15m 32.616s W"
RJ,ARARUAMA,PSF DE PONTES DOS LEITES,AVENIDA JOAQUIM BARBO9A,18,PONTE DOS LEITES,"AVENIDA JOAQUIM BARBO9A, PONTE DOS LEITES, ARARUAMA, RJ, BRASIL",-21.71923,-41.29751,"Rua Joaquim Luís Barbosa, Campos dos Goytacazes","21 43m 9.228s S, 41 17m 51.036s W"
RJ,AREAL,PSF DELICIA,RUA MANOEL BATISTA DE ANDRADE,113,DELICIA,"RUA MANOEL BATISTA DE ANDRADE, DELICIA, AREAL, RJ, BRASIL",-22.24087,-43.10354,"Rua Manoel Batista de Andrade & Rua Delícia, 25845, Areal","22 14m 27.132s S, 43 6m 12.744s W"
RJ,AREAL,PSF ALBERTO TORRES,AV JORGE LUIS DOS SANTOS,S/N,ALBERTO TORRES,"AV JORGE LUIS DOS SANTOS, ALBERTO TORRES, AREAL, RJ, BRASIL",-22.19981,-43.15682,"Avenida Jorge Luiz dos Santos, 25845-000, Areal","22 11m 59.316s S, 43 9m 24.552s W"
RJ,AREAL,SALA DE VACINACAO,PRACA YEDO FIUZA,58,CENTRO,"PRACA YEDO FIUZA, CENTRO, AREAL, RJ, BRASIL",-22.54854,-43.21004,"Rua Prefeito Yedo Fiuza, 25645-522, Petrópolis","22 32m 54.744s S, 43 12m 36.144s W"
RJ,AREAL,PSF GABY,RUA JOSE SANTINON,240,GABY,"RUA JOSE SANTINON, GABY, AREAL, RJ, BRASIL",-22.24349,-43.09719,"Rua José Santinon, 25845-000, Areal","22 14m 36.564s S, 43 5m 49.884s W"
RJ,AREAL,PSF CEDRO,ROD BR 040,S/N,CEDRO,"ROD BR 040, CEDRO, AREAL, RJ, BRASIL",-22.21481,-43.13279,"Acesso à Rodovia BR-040, Areal","22 12m 53.316s S, 43 7m 58.044s W"
RJ,AREAL,PSF AMAZONAS,RUA AMAZONAS,S/N,AMAZONAS,"RUA AMAZONAS, AMAZONAS, AREAL, RJ, BRASIL",-22.22791,-43.09406,"Rua Amazonas, Areal","22 13m 40.476s S, 43 5m 38.616s W"
RJ,ARMACAO DOS BUZIOS,UNIDADE BASICA DE SAUDE DR PAULO ACHERMAN,AVENIDA IMPROTA SARAIVA,1116,FERRADURA,"AVENIDA IMPROTA SARAIVA, FERRADURA, ARMACAO DOS BUZIOS, RJ, BRASIL",-22.7741,-41.889,"Rua A da Ferradura, 28950-000, Armação dos Búzios","22 46m 26.76s S, 41 53m 20.4s W"
RJ,ARMACAO DOS BUZIOS,UNIDADE BASICA DE SAUDE DE SAO JOSE BENILDO MOTTA,RUA MARIA DA SILVA CHAVES,356,SAO JOSE,"RUA MARIA DA SILVA CHAVES, SAO JOSE, ARMACAO DOS BUZIOS, RJ, BRASIL",-22.78422,-41.93633,"Rua Deucleciano José da Silva, 28950-000, Armação dos Búzios","22 47m 3.192s S, 41 56m 10.788s W"
RJ,ARMACAO DOS BUZIOS,UNIDADE BASICA DE SAUDE DE JOSE GONCALVES,AVENIDA JOSE GONCALVES,225,JOSE GONCALVES,"AVENIDA JOSE GONCALVES, JOSE GONCALVES, ARMACAO DOS BUZIOS, RJ, BRASIL",-22.79932,-41.94636,"Rua José Gonçalves, 28950-000, Armação dos Búzios","22 47m 57.552s S, 41 56m 46.896s W"
RJ,ARMACAO DOS BUZIOS,UNIDADE BASICA DE SAUDE DA RASA ANTONIO ELESBAO DOS SANTOS,RUA DARILIO GONCALVES,151,RASA,"RUA DARILIO GONCALVES, RASA, ARMACAO DOS BUZIOS, RJ, BRASIL",-22.75323,-41.97814,"Rua Alves Elidio Gonçalves, Armação dos Búzios","22 45m 11.628s S, 41 58m 41.304s W"
RJ,ARMACAO DOS BUZIOS,UNIDADE BASICA DE SAUDE MARIA ROSA DA CONCEICAO SANTIAGO,ESTRADA ALVARO ELIDIO GONCALVES,851,BAIA FORMOSA,"ESTRADA ALVARO ELIDIO GONCALVES, BAIA FORMOSA, ARMACAO DOS BUZIOS, RJ, BRASIL",-22.74609,-41.97267,"Rua Álvaro Elidio Gonçalves, 28950-000, Armação dos Búzios","22 44m 45.924s S, 41 58m 21.612s W"
RJ,ARMACAO DOS BUZIOS,CLINICA DA FAMILIA OLAVO DA COSTA,RUA DAS FLORES CAMPESTRES,49,VILA VERDE,"RUA DAS FLORES CAMPESTRES, VILA VERDE, ARMACAO DOS BUZIOS, RJ, BRASIL",-22.74988,-41.97974,"Rua das Flores & Rua 15 Lto Vila Verde, 28950, Armação dos Búzios","22 44m 59.568s S, 41 58m 47.064s W"
RJ,ARMACAO DOS BUZIOS,UNIDADE BASICA DE SAUDE DE CEM BRACAS LILSON M DE SOUZA,RUA PROF LUCIANO JOSE RODRIGUES DE LIMA,1,CEM BRACAS,"RUA PROF LUCIANO JOSE RODRIGUES DE LIMA, CEM BRACAS, ARMACAO DOS BUZIOS, RJ, BRASIL",-22.78824,-41.93546,"Rua José Rodrigues, 28950-000, Armação dos Búzios","22 47m 17.664s S, 41 56m 7.656s W"
RJ,ARMACAO DOS BUZIOS,UNIDADE BASICA DE SAUDE CUSTODIO ALVES G A DE OLIVEIRA,RUA CUSTODIO ALVES,629,CAPAO,"RUA CUSTODIO ALVES, CAPAO, ARMACAO DOS BUZIOS, RJ, BRASIL",-22.7872344,-41.9298725,"Rua Custodio Alves, Capão, Cem Braças, Armação dos Búzios, Região Geográfica Imediata de Cabo Frio, Região Geográfica Intermediária de Macaé-Rio das Ostras-Cabo Frio, Rio de Janeiro, Região Sudeste, 28950-972, Brasil","22 47m 14.0438s S, 41 55m 47.541s W"
RJ,ARMACAO DOS BUZIOS,UNIDADE BASICA DE SAUDE DA BRAVA HAROLDO FRANCISCO CERAVOLO,RUA RAFAEL DEALMEIDA,166,BRAVA,"RUA RAFAEL DEALMEIDA, BRAVA, ARMACAO DOS BUZIOS, RJ, BRASIL",-22.80627,-41.97558,"Rua J Cond Caravela, Armação dos Búzios","22 48m 22.572s S, 41 58m 32.088s W"
RJ,ARMACAO DOS BUZIOS,CENTRO MATERNO INFANTIL E DO IDOSO ALZIRA PEREIRA DA CUNHA,RUA DOS BUZIOS,S/N,MANGUINHOS,"RUA DOS BUZIOS, MANGUINHOS, ARMACAO DOS BUZIOS, RJ, BRASIL",-22.7687825,-41.90976129999999,"Rua Faveira Grande, Manguinhos, Armação dos Búzios, Região Geográfica Imediata de Cabo Frio, Região Geográfica Intermediária de Macaé-Rio das Ostras-Cabo Frio, Rio de Janeiro, Região Sudeste, 28951-448, Brasil","22 46m 7.617s S, 41 54m 35.1407s W"
RJ,ARRAIAL DO CABO,UNIDADE DE SAUDE DA FAMILIA DO SABIA,ESTRADA VELHA DE ARRAIAL,S/N,SABIA,"ESTRADA VELHA DE ARRAIAL, SABIA, ARRAIAL DO CABO, RJ, BRASIL",-22.92464,-42.07038,"Estrada Velha do Arraial do Cabo, 28909, Cabo Frio","22 55m 28.704s S, 42 4m 13.368s W"
RJ,ARRAIAL DO CABO,UNIDADE DE SAUDE DA FAMILIA PRAINHA,RUA JOSE PINTO DE MACEDO,S/N,PRAINHA,"RUA JOSE PINTO DE MACEDO, PRAINHA, ARRAIAL DO CABO, RJ, BRASIL",-22.9641088,-42.0252525,"Rua José Pinto de Macedo, Prainha, Arraial do Cabo, Região Geográfica Imediata de Cabo Frio, Região Geográfica Intermediária de Macaé-Rio das Ostras-Cabo Frio, Rio de Janeiro, Região Sudeste, 28930-000, Brasil","22 57m 50.7917s S, 42 1m 30.909s W"
RJ,ARRAIAL DO CABO,UNIDADE DE SAUDE DA FAMILIA JUAREZ FELIX CARDOSO,RUA TOME DE SOUZA,S/N,MORRO DA CABOCLA,"RUA TOME DE SOUZA, MORRO DA CABOCLA, ARRAIAL DO CABO, RJ, BRASIL",-22.9640767,-42.0228566,"Rua Tomé de Souza, Morro da Cabocla, Arraial do Cabo, Região Geográfica Imediata de Cabo Frio, Região Geográfica Intermediária de Macaé-Rio das Ostras-Cabo Frio, Rio de Janeiro, Região Sudeste, 28930-000, Brasil","22 57m 50.6761s S, 42 1m 22.2838s W"
RJ,ARRAIAL DO CABO,UNIDADE DE SAUDE DA FAMILIA BOA VISTA,MORRO DA BOA VISTA,S/N,PRAIA GRANDE,"MORRO DA BOA VISTA, PRAIA GRANDE, ARRAIAL DO CABO, RJ, BRASIL",-22.96708,-42.03083,"Alameda Boa Vista, 28930-000, Arraial do Cabo","22 58m 1.488s S, 42 1m 50.988s W"
RJ,ARRAIAL DO CABO,UNIDADE DE SAUDE DA FAMILIA PRAINHA II,RUA JOSE PINTO DE MACEDO,S/N,PRAINHA,"RUA JOSE PINTO DE MACEDO, PRAINHA, ARRAIAL DO CABO, RJ, BRASIL",-22.9641088,-42.0252525,"Rua José Pinto de Macedo, Prainha, Arraial do Cabo, Região Geográfica Imediata de Cabo Frio, Região Geográfica Intermediária de Macaé-Rio das Ostras-Cabo Frio, Rio de Janeiro, Região Sudeste, 28930-000, Brasil","22 57m 50.7917s S, 42 1m 30.909s W"
RJ,ARRAIAL DO CABO,UNIDADE DE SAUDE DA FAMILIA MONTE ALTO,RUA SAO MARCOS,1,MONTE ALTO,"RUA SAO MARCOS, MONTE ALTO, ARRAIAL DO CABO, RJ, BRASIL",-22.9444509,-42.11401420000001,"Rua São Marcos, Monte Alto, Arraial do Cabo, Região Geográfica Imediata de Cabo Frio, Região Geográfica Intermediária de Macaé-Rio das Ostras-Cabo Frio, Rio de Janeiro, Região Sudeste, 28905-970, Brasil","22 56m 40.0232s S, 42 6m 50.4511s W"
RJ,ARRAIAL DO CABO,UNIDADE DE SAUDE DA FAMILIA HERMES BARCELLOS,PRACA DA BANDEIRA,S/N,PRAIA DOS ANJOS,"PRACA DA BANDEIRA, PRAIA DOS ANJOS, ARRAIAL DO CABO, RJ, BRASIL",-22.1563,-43.2869,"Praça da Bandeira, 25850-000, Paraíba do Sul","22 9m 22.68s S, 43 17m 12.84s W"
RJ,ARRAIAL DO CABO,UNIDADE DE SAUDE DA FAMILIA TEREZA VIEIRA FRANCISCONE,RUA SAO JANUARIO,S/N,FIGUEIRA,"RUA SAO JANUARIO, FIGUEIRA, ARRAIAL DO CABO, RJ, BRASIL",-22.9425501,-42.1802021,"Rua São Januário, Figueira, Arraial do Cabo, Região Geográfica Imediata de Cabo Frio, Região Geográfica Intermediária de Macaé-Rio das Ostras-Cabo Frio, Rio de Janeiro, Região Sudeste, Brasil","22 56m 33.1804s S, 42 10m 48.7276s W"
RJ,BARRA DO PIRAI,UBS DELCY PEDRO LOURENCO,RUA IAGO VALERIO,1218,OFICINAS VELHAS,"RUA IAGO VALERIO, OFICINAS VELHAS, BARRA DO PIRAI, RJ, BRASIL",-22.47715,-43.83427,"Rua Prefeito Iago Valério, 27110-470, Barra do Piraí","22 28m 37.74s S, 43 50m 3.372s W"
RJ,BARRA DO PIRAI,UBS BENEDITO DE SOUZA,RUA CLITO NAZARE VIANA,S/N,BOCA DO MATO,"RUA CLITO NAZARE VIANA, BOCA DO MATO, BARRA DO PIRAI, RJ, BRASIL",-22.53434,-43.79817,"Rua Clito Nazaré Viana, 27143-005, Barra do Piraí","22 32m 3.624s S, 43 47m 53.412s W"
RJ,BARRA DO PIRAI,UBS ALCEBIADES NOGUEIRA DA SILVA,RUA CARMEN RODRIGUES SANTANA,21,PONTE VERMELHA,"RUA CARMEN RODRIGUES SANTANA, PONTE VERMELHA, BARRA DO PIRAI, RJ, BRASIL",-22.50604,-43.81987,"Rua Carmem Santana, 27143-060, Barra do Piraí","22 30m 21.744s S, 43 49m 11.532s W"
RJ,BARRA DO PIRAI,ESF AREAL FRANCISCO DE PAULA MOURA,RUA HEITOR LOPES,144,AREAL,"RUA HEITOR LOPES, AREAL, BARRA DO PIRAI, RJ, BRASIL",-22.49326,-43.83251,"Rua Heitor Lopes, 27150-040, Barra do Piraí","22 29m 35.736s S, 43 49m 57.036s W"
RJ,BARRA DO PIRAI,UBS TARGINO DOS SANTOS,RUA FRANCISCO DI BIASE,110,SAO JOAO,"RUA FRANCISCO DI BIASE, SAO JOAO, BARRA DO PIRAI, RJ, BRASIL",-22.47787,-43.81022,"Rua Francisco Di Biase, 27140-150, Barra do Piraí","22 28m 40.332s S, 43 48m 36.792s W"
RJ,BARRA DO PIRAI,UBS ANTONIO CARDOSO DA SILVEIRA,AV GETULIO VARGAS,806,VARGEM GRANDE,"AV GETULIO VARGAS, VARGEM GRANDE, BARRA DO PIRAI, RJ, BRASIL",-22.4876564,-43.8189349,"Avenida Getúlio Vargas, Vargem Grande, Barra do Piraí, Região Geográfica Imediata de Volta Redonda-Barra Mansa, Região Geográfica Intermediária de Volta Redonda-Barra Mansa, Rio de Janeiro, Região Sudeste, 27140-120, Brasil","22 29m 15.563s S, 43 49m 8.16564s W"
RJ,BARRA DO PIRAI,ESF PARQUE SANTANA PREFEITO ARTHUR LEANDRO A COSTA,RUA MUNICIPAL,856,PQ SANTANA,"RUA MUNICIPAL, PQ SANTANA, BARRA DO PIRAI, RJ, BRASIL",-22.51326,-43.807,"Parque Santana, Barra do Piraí","22 30m 47.736s S, 43 48m 25.2s W"
RJ,BARRA DO PIRAI,UBS SANTANA DE BARRA,AV ARY PARREIRAS,6175,SANTANA DE BARRA,"AV ARY PARREIRAS, SANTANA DE BARRA, BARRA DO PIRAI, RJ, BRASIL",-22.37813,-43.88145,"Rua Ary Parreira, Barra do Piraí","22 22m 41.268s S, 43 52m 53.22s W"
RJ,BARRA DO PIRAI,ESF VARGEM ALEGRE NELSON GOMES DA GRACA,RUA MAURICIO DE ABREU,270,VARGEM ALEGRE,"RUA MAURICIO DE ABREU, VARGEM ALEGRE, BARRA DO PIRAI, RJ, BRASIL",-22.499546,-43.9311719,"Rua Mauricio de Abreu, Vargem Alegre, Barra do Piraí, Região Geográfica Imediata de Volta Redonda-Barra Mansa, Região Geográfica Intermediária de Volta Redonda-Barra Mansa, Rio de Janeiro, Região Sudeste, Brasil","22 29m 58.3656s S, 43 55m 52.2188s W"
RJ,BARRA DO PIRAI,ESF COIMBRA DOM JOSE ANDRE COIMBRA,RUA A,3,ARTHUR CATALDI,"RUA A, ARTHUR CATALDI, BARRA DO PIRAI, RJ, BRASIL",-22.44628,-43.79851,"Rua A, 27130-350, Barra do Piraí","22 26m 46.608s S, 43 47m 54.636s W"
RJ,BARRA DO PIRAI,SERVICO PRONTO ATENDIMENTO ODONTOLOGICO,RUA PAULO DE FRONTIN,182,CENTRO,"RUA PAULO DE FRONTIN, CENTRO, BARRA DO PIRAI, RJ, BRASIL",-22.47086,-43.82668,"Rua Paulo de Frontin, 27123, Barra do Piraí","22 28m 15.096s S, 43 49m 36.048s W"
RJ,BARRA DO PIRAI,UBS FRANCISCO CARIELLO,RUA VICENTE JOSE CAMILO,S/N,PARQUE SAO JOAQUIM,"RUA VICENTE JOSE CAMILO, PARQUE SAO JOAQUIM, BARRA DO PIRAI, RJ, BRASIL",-22.45793,-43.80864,"Rua Vicente J. Camilo & Rua José Bento de Oliveira, 27130, Barra do Piraí","22 27m 28.548s S, 43 48m 31.104s W"
RJ,BARRA DO PIRAI,UBS GERALDO DE OLIVEIRA,RUA R,174,SANTO ANTONIO,"RUA R, SANTO ANTONIO, BARRA DO PIRAI, RJ, BRASIL",-22.48916,-43.81425,"Rua Santo Antônio, 27140-320, Barra do Piraí","22 29m 20.976s S, 43 48m 51.3s W"
RJ,BARRA DO PIRAI,UBS DR VALERIA MARIA MACEDO IUNES,RUA LUIZ CAMERANO,154,BELVEDERE,"RUA LUIZ CAMERANO, BELVEDERE, BARRA DO PIRAI, RJ, BRASIL",-22.4578,-43.83957,"Rua Luiz Camerano, 27113-260, Barra do Piraí","22 27m 28.08s S, 43 50m 22.452s W"
RJ,BARRA DO PIRAI,UBS JOAO GOMES,RUA LENI DE SOUZA,2100,FATIMA,"RUA LENI DE SOUZA, FATIMA, BARRA DO PIRAI, RJ, BRASIL",-22.37118,-43.86787,"Rua Vereador Leonel de Souza, Barra do Piraí","22 22m 16.248s S, 43 52m 4.332s W"
RJ,BARRA DO PIRAI,UBS PREFEITO JOAO ANTONIO CAMERANO,RUA DR LUIS NOVAES,143,IPIABAS,"RUA DR LUIS NOVAES, IPIABAS, BARRA DO PIRAI, RJ, BRASIL",-22.36566,-43.86375,"Estrada Doutor Luís Novaes & Rua Doutor Luiz Novaes, 27170, Barra do Piraí","22 21m 56.376s S, 43 51m 49.5s W"
RJ,BARRA DO PIRAI,UBS MARIA JOAQUINA NAMBUCO,RUA MANOEL JUVENCIO,20,MORRO DO GAMA,"RUA MANOEL JUVENCIO, MORRO DO GAMA, BARRA DO PIRAI, RJ, BRASIL",-22.48016,-43.82494,"Rua Manoel Juvêncio, 27150-400, Barra do Piraí","22 28m 48.576s S, 43 49m 29.784s W"
RJ,BARRA DO PIRAI,UBS SILVERIA JULIA DE SOUZA,RUA MILITAO JOSE DA SILVA,S/N,BOA SORTE,"RUA MILITAO JOSE DA SILVA, BOA SORTE, BARRA DO PIRAI, RJ, BRASIL",-22.48287,-43.83483,"Rua Militão José da Silva, 27150-300, Barra do Piraí","22 28m 58.332s S, 43 50m 5.388s W"
RJ,BARRA DO PIRAI,ESF CALIFORNIA MODULO II JULIA GUIMARAES DE CARVALHO,RUA IRMA MARIA LUIZA,121,CALIFORNIA,"RUA IRMA MARIA LUIZA, CALIFORNIA, BARRA DO PIRAI, RJ, BRASIL",-22.47721,-44.0519,"Rua Irmã Maria Luiza, 27163-000, Barra do Piraí","22 28m 37.956s S, 44 3m 6.84s W"
RJ,BARRA DO PIRAI,UBS NELSON CLEMENTE DE OLIVEIRA,RUA NOSSA SENHORA DO CARMO,101,LAGO AZUL,"RUA NOSSA SENHORA DO CARMO, LAGO AZUL, BARRA DO PIRAI, RJ, BRASIL",-22.46851,-43.85777,"Rua Nossa Senhora do Carmo, 27110-060, Barra do Piraí","22 28m 6.636s S, 43 51m 27.972s W"
RJ,BARRA DO PIRAI,ESF DORANDIA DR OSWALDO MILWARD,RUA COMEND NOBREGA,185,DORANDIA,"RUA COMEND NOBREGA, DORANDIA, BARRA DO PIRAI, RJ, BRASIL",-22.4675625,-43.9419034,"Rua Comendador Nóbrega, Dorândia, Barra do Piraí, Região Geográfica Imediata de Volta Redonda-Barra Mansa, Região Geográfica Intermediária de Volta Redonda-Barra Mansa, Rio de Janeiro, Região Sudeste, Brasil","22 28m 3.225s S, 43 56m 30.8522s W"
RJ,BARRA DO PIRAI,ESF CALIFORNIA MODULO I JOAO ELIAS GUEDES,RUA PRES COSTA E SILVA,846,CALIFORNIA,"RUA PRES COSTA E SILVA, CALIFORNIA, BARRA DO PIRAI, RJ, BRASIL",-22.48112,-44.03869,"Rua Presidente Costa e Silva, 27163-000, Barra do Piraí","22 28m 52.032s S, 44 2m 19.284s W"
RJ,BARRA DO PIRAI,P A C S SAO JOSE DO TURVO LUIZ CARRARO,RUA ULISSES DIAS VALENTE,1810,SAO JOSE DO TURVO,"RUA ULISSES DIAS VALENTE, SAO JOSE DO TURVO, BARRA DO PIRAI, RJ, BRASIL",-22.366045,-44.016798,"Rua Ulisses Dias Valente, São José do Turvo, Barra do Piraí, Região Geográfica Imediata de Volta Redonda-Barra Mansa, Região Geográfica Intermediária de Volta Redonda-Barra Mansa, Rio de Janeiro, Região Sudeste, Brasil","22 21m 57.762s S, 44 1m 0.4728s W"
RJ,BARRA DO PIRAI,SPAMA SERVICO DE PRONTO ATENDIMENTO MEDICO AMBULATORIAL,RUA ANGELICA,238,NOSSA SENHORA DE SAN,"RUA ANGELICA, NOSSA SENHORA DE SAN, BARRA DO PIRAI, RJ, BRASIL",-22.46628,-43.82917,"Rua Angélica, 27110-260, Barra do Piraí","22 27m 58.608s S, 43 49m 45.012s W"
RJ,BARRA MANSA,USF AMELIA LEONARDA P FEITOSA SIDERLANDIA,RUA MINISTRO AMARAL PEIXOTO,2950,SIDERLANDIA,"RUA MINISTRO AMARAL PEIXOTO, SIDERLANDIA, BARRA MANSA, RJ, BRASIL",-22.53464,-44.19121,"Avenida Ministro Amaral Peixoto, 27350, Barra Mansa","22 32m 4.704s S, 44 11m 28.356s W"
RJ,BARRA MANSA,USF MONTE CRISTO,TV AGENOR MARQUES DA SILVA,27,MONTE CRISTO,"TV AGENOR MARQUES DA SILVA, MONTE CRISTO, BARRA MANSA, RJ, BRASIL",-22.56456,-44.16977,"Travessa Agenor Marques da Silva, 27343-160, Barra Mansa","22 33m 52.416s S, 44 10m 11.172s W"
RJ,BARRA MANSA,USF VILA CORINGA,RUA ESPIRITO SANTO,150,VILA CORINGA,"RUA ESPIRITO SANTO, VILA CORINGA, BARRA MANSA, RJ, BRASIL",-22.5274796,-44.181136,"Rua Espírito Santo, Vila Coringa, Barra Mansa, Região Geográfica Imediata de Volta Redonda-Barra Mansa, Região Geográfica Intermediária de Volta Redonda-Barra Mansa, Rio de Janeiro, Região Sudeste, 27345-121, Brasil","22 31m 38.9266s S, 44 10m 52.0896s W"
RJ,BARRA MANSA,USF VILA URSULINO,RUA PROF MOACIR CHIESSE,70,VILA URSULINO,"RUA PROF MOACIR CHIESSE, VILA URSULINO, BARRA MANSA, RJ, BRASIL",-22.52656,-44.20385,"Rua Professor Moacyr Arthur Chiesse, 27351-100, Barra Mansa","22 31m 35.616s S, 44 12m 13.86s W"
RJ,BARRA MANSA,USF BOA VISTA II,RUA JOAO XAVIER ITABORAY,345,BOA VISTA II,"RUA JOAO XAVIER ITABORAY, BOA VISTA II, BARRA MANSA, RJ, BRASIL",-22.551548,-44.1214273,"Rua João Xavier Itaboraí, Boa Vista II, Barra Mansa, Região Geográfica Imediata de Volta Redonda-Barra Mansa, Região Geográfica Intermediária de Volta Redonda-Barra Mansa, Rio de Janeiro, Região Sudeste, 27264-555, Brasil","22 33m 5.5728s S, 44 7m 17.1383s W"
RJ,BARRA MANSA,USF SAO LUIZ,RUA AYLTON ALVES,135,SAO LUIS,"RUA AYLTON ALVES, SAO LUIS, BARRA MANSA, RJ, BRASIL",-22.5653527,-44.166694,"Rua Aylton Aves, São Luis, Barra Mansa, Região Geográfica Imediata de Volta Redonda-Barra Mansa, Região Geográfica Intermediária de Volta Redonda-Barra Mansa, Rio de Janeiro, Região Sudeste, 27338-530, Brasil","22 33m 55.2697s S, 44 10m 0.0984s W"
RJ,BARRA MANSA,USF NOSSA SENHORA DE FATIMA BOCAININHA,RUA GOVERNADOR CHAGAS FREITAS,636,BOCAININHA,"RUA GOVERNADOR CHAGAS FREITAS, BOCAININHA, BARRA MANSA, RJ, BRASIL",-22.55607,-44.26285,"Estrada Governador Chagas Freitas, 27353-000, Barra Mansa","22 33m 21.852s S, 44 15m 46.26s W"
RJ,BARRA MANSA,USF SANTA TEREZINHA PARAISO DE BAIXO,RUA U,98,PARAISO,"RUA U, PARAISO, BARRA MANSA, RJ, BRASIL",-22.55144,-44.12483,"Rua R, Barra Mansa","22 33m 5.184s S, 44 7m 29.388s W"
RJ,BARRA MANSA,USF BRAULINO DE BRITO MANGUEIRA,RUA VALDOMIRO PERES GONCALVES,2195,MANGUEIRA,"RUA VALDOMIRO PERES GONCALVES, MANGUEIRA, BARRA MANSA, RJ, BRASIL",-22.54218,-44.12434,"Avenida Waldomiro Peres Gonçalves, 27333, 27335, Barra Mansa","22 32m 31.848s S, 44 7m 27.624s W"
RJ,BARRA MANSA,CENTRO DE SAUDE JOSE C DE OLIVEIRA,RUA SANTOS DUMONT,155,CENTRO,"RUA SANTOS DUMONT, CENTRO, BARRA MANSA, RJ, BRASIL",-22.5409664,-44.174771,"Rua Santos Dumont, Centro, Barra Mansa, Região Geográfica Imediata de Volta Redonda-Barra Mansa, Região Geográfica Intermediária de Volta Redonda-Barra Mansa, Rio de Janeiro, Região Sudeste, 27345-121, Brasil","22 32m 27.479s S, 44 10m 29.1756s W"
RJ,BARRA MANSA,USF VALE DO PARAIBA,RUA AMELIA FURTADO DO VALE,135,VALE DO PARAIBA,"RUA AMELIA FURTADO DO VALE, VALE DO PARAIBA, BARRA MANSA, RJ, BRASIL",-22.529556,-44.1446286,"Rua Amelia Furtado do Vale, Vale do Paraíba, Barra Mansa, Região Geográfica Imediata de Volta Redonda-Barra Mansa, Região Geográfica Intermediária de Volta Redonda-Barra Mansa, Rio de Janeiro, Região Sudeste, 27274-200, Brasil","22 31m 46.4016s S, 44 8m 40.663s W"
RJ,BARRA MANSA,USF PRO SAUDE UBM,RUA VEREADOR PINHO DE CARVALHO,267,CENTRO,"RUA VEREADOR PINHO DE CARVALHO, CENTRO, BARRA MANSA, RJ, BRASIL",-22.5480324,-44.17100429999999,"Rua Vereador Pinho de Carvalho, Centro, Barra Mansa, Região Geográfica Imediata de Volta Redonda-Barra Mansa, Região Geográfica Intermediária de Volta Redonda-Barra Mansa, Rio de Janeiro, Região Sudeste, 27330-230, Brasil","22 32m 52.9166s S, 44 10m 15.6155s W"
